ZIP	latitude	longitude	STATE
73115	35.4424	-97.4414	OK
73116	35.5436	-97.5548	OK
73117	35.4743	-97.4606	OK
73118	35.5188	-97.5298	OK
73119	35.4214	-97.5688	OK
73120	35.579	-97.5741	OK
73121	35.52	-97.4422	OK
73122	35.5217	-97.6205	OK
73127	35.4792	-97.6509	OK
73128	35.4497	-97.6471	OK
73129	35.4336	-97.4861	OK
73130	35.4587	-97.3453	OK
73131	35.5751	-97.4625	OK
73132	35.5523	-97.6359	OK
73134	35.6161	-97.5755	OK
73135	35.3968	-97.4267	OK
73139	35.3849	-97.5254	OK
73141	35.5153	-97.3976	OK
73142	35.6093	-97.6384	OK
73145	35.4186	-97.3946	OK
73149	35.3918	-97.4859	OK
73150	35.4013	-97.3334	OK
73151	35.5657	-97.4072	OK
73159	35.3857	-97.5789	OK
73160	35.3352	-97.4772	OK
73165	35.3405	-97.3604	OK
73169	35.3842	-97.6442	OK
73173	35.3407	-97.6257	OK
73179	35.4208	-97.6462	OK
73401	34.2138	-97.1752	OK
73430	33.983	-97.3353	OK
73432	34.2841	-96.486	OK
73433	34.5976	-97.3924	OK
73434	34.6312	-97.5382	OK
73437	34.3237	-97.5046	OK
73438	34.2306	-97.5037	OK
73439	33.9448	-96.7086	OK
73440	33.9637	-96.8709	OK
73441	33.9505	-97.4577	OK
73442	34.3247	-97.6875	OK
73443	34.1628	-97.2834	OK
73444	34.4758	-97.4166	OK
73446	34.0678	-96.7919	OK
73447	34.1971	-96.848	OK
73448	33.9672	-97.1158	OK
73449	33.9913	-96.5252	OK
73450	34.1679	-96.5162	OK
73453	34.0494	-97.1166	OK
73456	34.136	-97.647	OK
73458	34.3146	-97.1264	OK
73459	33.8055	-97.1223	OK
73460	34.3534	-96.6574	OK
73461	34.3919	-96.4989	OK
73463	34.1561	-97.4224	OK
73481	34.4136	-97.5062	OK
73488	34.4851	-97.5359	OK
73501	34.5481	-98.2877	OK
73503	34.667	-98.4079	OK
73505	34.607	-98.4754	OK
73507	34.6399	-98.2582	OK
73521	34.6814	-99.3463	OK
73523	34.6579	-99.2773	OK
73526	34.7817	-99.3657	OK
73527	34.565	-98.5792	OK
73528	34.4567	-98.6356	OK
73529	34.3568	-97.9517	OK
73530	34.2657	-99.0073	OK
73531	34.2163	-98.5645	OK
73532	34.6669	-99.543	OK
73537	34.4566	-99.5804	OK
73538	34.793	-98.4363	OK
73539	34.5082	-99.299	OK
73540	34.4667	-98.5446	OK
73541	34.7656	-98.1798	OK
73542	34.4543	-98.9907	OK
73543	34.4773	-98.4091	OK
73544	34.6667	-99.7819	OK
73546	34.2188	-98.7159	OK
73547	34.9953	-99.4124	OK
73548	34.2159	-98.1059	OK
73549	34.7014	-99.2003	OK
73550	34.7979	-99.9442	OK
73551	34.3629	-98.8885	OK
73552	34.5851	-98.7609	OK
73553	34.3918	-98.7464	OK
73554	34.8483	-99.5636	OK
73559	34.728	-98.9952	OK
73560	34.5647	-99.5315	OK
73561	33.9623	-97.7633	OK
73562	34.1786	-98.434	OK
73564	34.8436	-98.9577	OK
73565	34.0302	-97.875	OK
73566	34.6442	-98.9415	OK
73568	34.2316	-98.233	OK
73569	33.9077	-97.9302	OK
73570	34.5257	-99.1186	OK
73571	34.8887	-99.8153	OK
73572	34.378	-98.3761	OK
73573	34.2018	-97.9555	OK
73601	35.5421	-99.0265	OK
73620	35.6086	-98.9438	OK
73622	35.3854	-98.9981	OK
73624	35.343	-99.1833	OK
73625	35.6455	-99.2604	OK
73626	35.3876	-99.2849	OK
73627	35.2139	-99.4571	OK
73628	35.6407	-99.6892	OK
73632	35.2451	-98.8524	OK
73638	35.8507	-99.8082	OK
73639	35.7357	-98.9838	OK
73641	35.2638	-99.2292	OK
73642	35.847	-99.92	OK
73644	35.4253	-99.4696	OK
73645	35.194	-99.8566	OK
73646	35.8357	-98.68	OK
73647	35.4091	-99.097	OK
73650	35.6888	-99.4722	OK
73651	35.0163	-99.0433	OK
73654	35.8896	-99.372	OK
73655	34.9806	-99.2358	OK
73658	35.9114	-98.7169	OK
73659	35.8444	-98.9425	OK
73660	35.657	-99.903	OK
73661	35.1383	-99.0256	OK
73662	35.329	-99.6613	OK
73663	36.0765	-98.816	OK
73664	35.1704	-99.2071	OK
73666	35.4427	-99.9127	OK
73667	35.9368	-99.0168	OK
73668	35.2326	-99.9678	OK
73669	35.727	-98.7353	OK
73673	35.0467	-99.6432	OK
73701	36.4053	-97.8201	OK
73703	36.3996	-97.9401	OK
73705	36.3425	-97.9023	OK
73716	36.5023	-98.5031	OK
73717	36.8633	-98.7517	OK
73718	36.2327	-98.1872	OK
73719	36.9532	-98.2203	OK
73720	36.1916	-97.8744	OK
73722	36.8962	-98.3428	OK
73724	35.9877	-98.57	OK
73726	36.5952	-98.4586	OK
73727	36.5297	-98.0166	OK
73728	36.7612	-98.3694	OK
73729	36.4204	-98.4639	OK
73730	36.2974	-97.5437	OK
73731	36.6538	-98.6015	OK
73733	36.2319	-97.6895	OK
73734	35.9803	-97.9145	OK
73735	36.2376	-98.0418	OK
73736	36.3761	-97.7024	OK
73737	36.2865	-98.6092	OK
73738	36.4549	-97.5594	OK
73739	36.5359	-98.1581	OK
73741	36.5589	-98.2884	OK
73742	36.0624	-97.8795	OK
73744	35.9826	-98.3107	OK
73747	36.2367	-98.3418	OK
73749	36.7093	-98.1642	OK
73750	35.9139	-98.023	OK
73753	36.5457	-97.8268	OK
73754	36.3908	-98.0509	OK
73755	36.1151	-98.5568	OK
73756	35.9637	-98.1123	OK
73757	36.2647	-97.4442	OK
73758	36.9561	-98.0095	OK
73759	36.8558	-97.6934	OK
73760	36.3763	-98.1583	OK
73761	36.7154	-98.0142	OK
73762	35.7728	-97.9125	OK
73763	36.1024	-98.3286	OK
73764	35.8483	-98.1803	OK
73766	36.6449	-97.8294	OK
73768	36.3721	-98.3036	OK
73770	36.0705	-98.4553	OK
73771	36.8673	-97.9811	OK
73772	35.8556	-98.4178	OK
73773	36.2657	-97.8822	OK
73801	36.4181	-99.4164	OK
73832	36.0611	-99.7075	OK
73834	36.8008	-99.5263	OK
73835	36.0295	-99.2799	OK
73838	36.3278	-98.8713	OK
73840	36.4513	-99.7017	OK
73841	36.5417	-99.4573	OK
73842	36.8804	-99.1664	OK
73843	36.3156	-99.7698	OK
73844	36.9138	-100.129	OK
73847	36.8339	-100.234	OK
73848	36.6638	-100.058	OK
73851	36.6347	-99.6844	OK
73852	36.5189	-99.1225	OK
73853	36.2082	-99.1062	OK
73855	36.8967	-99.8902	OK
73857	36.2591	-99.392	OK
73858	36.3907	-99.9041	OK
73859	36.0977	-99.2288	OK
73860	36.5797	-98.7993	OK
73931	36.5863	-100.68	OK
73932	36.7335	-100.572	OK
73933	36.748	-102.586	OK
73937	36.5566	-102.841	OK
73938	36.9102	-100.504	OK
73939	36.7697	-101.811	OK
73942	36.754	-101.459	OK
73944	36.573	-101.138	OK
73945	36.831	-101.156	OK
73946	36.8548	-102.908	OK
73947	36.8324	-102.216	OK
73949	36.5946	-102.023	OK
73949	36.4937	-101.794	TX
73950	36.8752	-100.838	OK
73951	36.9524	-101.027	OK
74002	36.5244	-96.1391	OK
74003	36.7413	-96.0833	OK
74006	36.7089	-95.8845	OK
74010	35.7712	-96.3174	OK
74011	35.9844	-95.8095	OK
74014	36.0386	-95.7043	OK
74015	36.1694	-95.6849	OK
74016	36.5526	-95.4798	OK
74020	36.2411	-96.4562	OK
74021	36.4009	-95.8531	OK
74022	36.941	-95.9256	OK
74023	35.9971	-96.7374	OK
74026	35.709	-96.7639	OK
74027	36.7965	-95.6038	OK
74028	35.7161	-96.5076	OK
74029	36.8314	-95.9028	OK
74030	35.9679	-96.5014	OK
74032	36.2106	-96.891	OK
74033	35.9436	-96.0044	OK
74035	36.3804	-96.3887	OK
74036	36.159	-95.5184	OK
74037	36.0012	-95.9834	OK
74038	36.1942	-96.5891	OK
74039	35.8955	-96.2331	OK
74042	36.8966	-95.5814	OK
74044	36.0775	-96.3822	OK
74045	36.2176	-96.6767	OK
74047	35.8837	-96.038	OK
74048	36.6737	-95.6444	OK
74051	36.5985	-95.9644	OK
74053	36.4471	-95.7152	OK
74054	36.2941	-96.3815	OK
74056	36.8173	-96.2931	OK
74058	36.3451	-96.8055	OK
74059	35.9774	-97.095	OK
74060	36.2844	-96.2014	OK
74061	36.5486	-95.9121	OK
74062	35.9872	-96.8876	OK
74066	35.9899	-96.1438	OK
74070	36.3802	-96.0607	OK
74072	36.9707	-95.5559	OK
74073	36.2906	-95.9537	OK
74074	36.0787	-97.0895	OK
74075	36.1815	-97.0597	OK
74077	36.1227	-97.0706	OK
74078	36.1269	-97.0812	OK
74079	35.8203	-96.7124	OK
74080	36.5494	-95.7255	OK
74081	36.1922	-96.4845	OK
74083	36.9301	-95.7728	OK
74084	36.5382	-96.4048	OK
74085	36.1081	-96.7214	OK
74103	36.1554	-95.9946	OK
74105	36.0971	-95.9635	OK
74106	36.1923	-95.9837	OK
74107	36.1066	-96.0374	OK
74108	36.1467	-95.7834	OK
74110	36.188	-95.9535	OK
74112	36.1465	-95.9041	OK
74115	36.1955	-95.9058	OK
74116	36.185	-95.8328	OK
74117	36.2433	-95.8992	OK
74119	36.1411	-95.99	OK
74120	36.1496	-95.9763	OK
74126	36.2393	-95.9946	OK
74127	36.2077	-96.0394	OK
74128	36.1468	-95.8507	OK
74129	36.126	-95.8687	OK
74130	36.2385	-95.9561	OK
74131	36.0517	-96.0719	OK
74132	36.0493	-96.0144	OK
74133	36.0411	-95.8788	OK
74135	36.097	-95.9222	OK
74136	36.0616	-95.9417	OK
74137	36.0217	-95.9297	OK
74145	36.0971	-95.8864	OK
74171	36.0497	-95.9521	OK
74301	36.6394	-95.1179	OK
74330	36.4206	-95.2838	OK
74331	36.6336	-94.9352	OK
74332	36.6738	-95.316	OK
74333	36.8023	-95.1205	OK
74337	36.1414	-95.3621	OK
74338	36.251	-94.6708	OK
74339	36.9354	-94.8699	OK
74343	36.7352	-94.8274	OK
74346	36.4326	-94.7527	OK
74347	36.2281	-94.8129	OK
74352	36.1675	-95.1723	OK
74354	36.8809	-94.8846	OK
74358	36.9176	-94.8804	OK
74359	36.1697	-94.8652	OK
74360	36.973	-94.8491	OK
74361	36.2705	-95.3071	OK
74363	36.9484	-94.7102	OK
74364	36.2186	-94.9875	OK
74365	36.3278	-95.0797	OK
74366	36.4238	-95.0141	OK
74367	36.455	-95.0842	OK
74368	36.1956	-94.866	OK
74369	36.9225	-95.2179	OK
74370	36.767	-94.6821	OK
74401	35.7235	-95.4261	OK
74403	35.6635	-95.2699	OK
74421	35.7947	-96.0397	OK
74422	35.6677	-95.6707	OK
74423	35.6754	-95.1742	OK
74425	35.1669	-95.6566	OK
74426	35.4437	-95.556	OK
74427	35.6895	-94.8908	OK
74428	35.5427	-95.7119	OK
74429	35.9814	-95.6068	OK
74432	35.3059	-95.779	OK
74434	35.7805	-95.2085	OK
74435	35.5338	-95.0963	OK
74436	35.7872	-95.6949	OK
74437	35.4734	-95.9695	OK
74440	35.2793	-95.3037	OK
74441	35.9441	-95.1774	OK
74442	35.093	-95.7966	OK
74445	35.6916	-95.8029	OK
74447	35.645	-96.0289	OK
74450	35.6253	-95.521	OK
74451	35.7503	-95.0208	OK
74452	36.0807	-94.9824	OK
74454	35.8504	-95.5145	OK
74455	35.368	-95.2522	OK
74457	35.9709	-94.746	OK
74461	35.3864	-95.7048	OK
74462	35.2978	-95.0806	OK
74463	35.7413	-95.5613	OK
74464	35.9085	-95.0041	OK
74469	35.4926	-95.294	OK
74470	35.5001	-95.175	OK
74471	35.9189	-94.8547	OK
74472	35.2462	-95.2271	OK
74501	34.9352	-95.893	OK
74523	34.2889	-95.715	OK
74525	34.3389	-96.1714	OK
74528	34.7686	-95.7965	OK
74531	34.8335	-96.2921	OK
74533	34.2088	-96.2689	OK
74534	34.6338	-96.3204	OK
74536	34.5751	-95.4843	OK
74538	34.5853	-96.2022	OK
74540	34.5518	-95.7354	OK
74543	34.3458	-95.5517	OK
74547	34.7483	-95.6224	OK
74549	34.5778	-94.9211	OK
74552	35.1719	-95.2936	OK
74553	34.7293	-95.9894	OK
74555	34.2798	-95.9495	OK
74557	34.3493	-95.6403	OK
74558	34.5301	-95.1822	OK
74560	34.6574	-95.8155	OK
74561	35.102	-95.5028	OK
74562	34.3075	-95.2668	OK
74563	34.9716	-95.1118	OK
74567	34.4428	-95.4272	OK
74569	34.4663	-95.9004	OK
74570	34.894	-96.1581	OK
74571	34.7014	-94.8847	OK
74572	34.541	-96.44	OK
74574	34.7385	-95.2499	OK
74576	34.6144	-95.9945	OK
74577	34.6816	-94.8818	OK
74578	34.9218	-95.3893	OK
74601	36.707	-97.1493	OK
74604	36.6877	-96.9629	OK
74630	36.5138	-97.3722	OK
74631	36.8228	-97.2947	OK
74632	36.9401	-97.3248	OK
74633	36.7027	-96.678	OK
74636	36.8036	-97.5074	OK
74637	36.5386	-96.6428	OK
74640	36.57	-97.6	OK
74641	36.881	-96.8473	OK
74643	36.7129	-97.5544	OK
74644	36.5505	-97.0563	OK
74646	36.8235	-97.4273	OK
74647	36.9145	-97.0601	OK
74650	36.5045	-96.851	OK
74651	36.4771	-97.1692	OK
74652	36.8883	-96.6168	OK
74653	36.6694	-97.3492	OK
74701	34.013	-96.3863	OK
74723	33.9727	-96.0058	OK
74724	34.3549	-94.8441	OK
74726	33.9683	-96.172	OK
74727	34.0257	-95.824	OK
74728	34.0536	-94.7758	OK
74729	34.105	-96.2273	OK
74730	33.8994	-96.3589	OK
74731	33.8891	-96.5377	OK
74733	33.852	-96.4761	OK
74734	34.0732	-94.5599	OK
74735	34.0488	-95.2551	OK
74736	33.9162	-94.936	OK
74738	33.9119	-95.4627	OK
74740	33.7871	-94.5743	OK
74741	33.7936	-96.3156	OK
74743	34.0364	-95.5219	OK
74745	33.848	-94.7801	OK
74748	34.1227	-96.4061	OK
74754	34.1946	-95.0707	OK
74755	34.1613	-95.1272	OK
74756	34.0265	-95.3488	OK
74759	34.0343	-95.692	OK
74760	34.1244	-95.3993	OK
74764	33.9846	-95.0614	OK
74766	34.1528	-94.9773	OK
74801	35.3129	-96.9459	OK
74804	35.408	-96.8631	OK
74820	34.7966	-96.7904	OK
74824	35.8748	-96.8851	OK
74825	34.82	-96.5029	OK
74826	34.973	-96.8463	OK
74827	34.9282	-96.3487	OK
74829	35.5134	-96.4761	OK
74831	34.8952	-97.1068	OK
74832	35.8112	-97.0185	OK
74833	35.57	-96.4127	OK
74834	35.6986	-96.8616	OK
74839	35.2254	-96.0695	OK
74840	35.2496	-96.8034	OK
74843	34.6588	-96.7669	OK
74845	35.2159	-95.8819	OK
74848	35.0753	-96.3257	OK
74849	34.9758	-96.7006	OK
74850	35.1042	-96.0974	OK
74851	35.4023	-97.093	OK
74852	35.1181	-97.0343	OK
74854	35.1121	-96.7823	OK
74855	35.5303	-96.954	OK
74856	34.3423	-96.8266	OK
74857	35.3424	-97.1961	OK
74859	35.4688	-96.2927	OK
74860	35.5345	-96.5682	OK
74864	35.5533	-96.7135	OK
74865	34.5832	-96.8166	OK
74867	34.9522	-96.5433	OK
74868	35.2973	-96.665	OK
74869	35.6236	-96.8108	OK
74871	34.6497	-96.5436	OK
74872	34.7397	-97.0017	OK
74873	35.2222	-97.0063	OK
74875	35.8611	-97.0418	OK
74878	35.004	-97.0358	OK
74880	35.3584	-96.1261	OK
74881	35.6812	-97.0462	OK
74883	35.2468	-96.2848	OK
74884	35.2181	-96.5187	OK
74901	35.3471	-94.4585	OK
74902	35.2333	-94.4836	OK
74930	35.1262	-94.8043	OK
74931	35.7184	-94.7428	OK
74932	35.148	-94.4949	OK
74937	34.7366	-94.619	OK
74939	34.7565	-94.601	OK
74940	34.9233	-94.6843	OK
74941	35.2906	-94.9009	OK
74944	35.1315	-95.0236	OK
74948	35.381	-94.6657	OK
74949	34.6887	-94.7045	OK
74953	35.0667	-94.5584	OK
74954	35.5101	-94.5318	OK
74955	35.5367	-94.7492	OK
74956	35.1277	-94.6713	OK
74957	34.4826	-94.58	OK
74959	35.2676	-94.6625	OK
74960	35.7924	-94.6203	OK
74962	35.5283	-94.9638	OK
74963	34.3157	-94.567	OK
74964	36.1149	-94.6575	OK
74965	36.0066	-94.6352	OK
74966	34.9241	-94.8613	OK
75002	33.0887	-96.6067	TX
75006	32.9624	-96.8973	TX
75007	33.0053	-96.8959	TX
75009	33.3378	-96.7517	TX
75010	33.0309	-96.8988	TX
75013	33.1143	-96.6946	TX
75020	33.7743	-96.6035	TX
75021	33.7297	-96.4685	TX
75022	33.0249	-97.1189	TX
75023	33.0563	-96.7335	TX
75024	33.078	-96.8041	TX
75025	33.0901	-96.7399	TX
75035	33.1595	-96.774	TX
75038	32.8722	-96.9806	TX
75040	32.9282	-96.62	TX
75041	32.8811	-96.651	TX
75042	32.9139	-96.6747	TX
75044	32.9625	-96.6532	TX
75048	32.9692	-96.5791	TX
75051	32.7273	-96.9917	TX
75052	32.6714	-97.0218	TX
75056	33.0736	-96.9085	TX
75057	33.0505	-96.982	TX
75058	33.4437	-96.7289	TX
75061	32.826	-96.9648	TX
75062	32.8466	-96.9593	TX
75063	32.9207	-96.9754	TX
75065	33.1146	-97.0081	TX
75068	33.1817	-96.9514	TX
75069	33.1678	-96.5969	TX
75070	33.1715	-96.6964	TX
75071	33.2441	-96.6252	TX
75075	33.0196	-96.7388	TX
75076	33.8055	-96.7114	TX
75077	33.079	-97.0689	TX
75081	32.9487	-96.7107	TX
75082	32.9921	-96.6647	TX
75087	32.9464	-96.4551	TX
75089	32.9297	-96.5509	TX
75090	33.6055	-96.5476	TX
75092	33.6469	-96.6796	TX
75093	33.0358	-96.8079	TX
75094	33.0157	-96.617	TX
75098	33.0177	-96.5384	TX
75102	32.0992	-96.6217	TX
75103	32.4883	-95.9257	TX
75105	32.2891	-96.3656	TX
75109	32.0278	-96.3343	TX
75110	32.0857	-96.5087	TX
75115	32.5973	-96.8652	TX
75116	32.6603	-96.9139	TX
75117	32.7102	-95.8668	TX
75124	32.3057	-95.9846	TX
75125	32.5284	-96.6177	TX
75127	32.6898	-95.7783	TX
75134	32.6201	-96.7779	TX
75135	33.0668	-96.2249	TX
75137	32.6341	-96.9116	TX
75140	32.6462	-95.6906	TX
75141	32.636	-96.6897	TX
75142	32.5668	-96.2484	TX
75143	32.367	-96.2505	TX
75144	32.1017	-96.198	TX
75146	32.5742	-96.7487	TX
75147	32.3273	-96.1076	TX
75148	32.1292	-96.0028	TX
75149	32.7698	-96.6137	TX
75150	32.8158	-96.6295	TX
75152	32.435	-96.6749	TX
75153	32.1292	-96.3491	TX
75154	32.5215	-96.8068	TX
75155	32.2161	-96.4143	TX
75158	32.4673	-96.3999	TX
75159	32.6071	-96.5404	TX
75160	32.765	-96.2962	TX
75161	32.7312	-96.1629	TX
75163	32.1532	-96.0984	TX
75165	32.3348	-96.7871	TX
75166	33.0197	-96.4316	TX
75167	32.3536	-96.9161	TX
75169	32.709	-96.0071	TX
75172	32.6081	-96.6727	TX
75173	33.0491	-96.396	TX
75180	32.7188	-96.6185	TX
75181	32.7268	-96.5551	TX
75182	32.8006	-96.5541	TX
75201	32.7875	-96.7994	TX
75202	32.7808	-96.8044	TX
75203	32.743	-96.8013	TX
75204	32.802	-96.7891	TX
75206	32.8314	-96.7704	TX
75207	32.784	-96.821	TX
75208	32.7532	-96.84	TX
75210	32.7714	-96.7459	TX
75211	32.7353	-96.9003	TX
75212	32.7808	-96.8794	TX
75215	32.7499	-96.7631	TX
75216	32.7101	-96.7874	TX
75217	32.7165	-96.684	TX
75218	32.8415	-96.7035	TX
75219	32.8121	-96.8136	TX
75223	32.7927	-96.7443	TX
75224	32.7111	-96.8392	TX
75225	32.8654	-96.791	TX
75226	32.7829	-96.7766	TX
75227	32.77	-96.6875	TX
75228	32.8239	-96.6794	TX
75231	32.8775	-96.7498	TX
75232	32.6602	-96.8399	TX
75233	32.7052	-96.8727	TX
75234	32.9239	-96.8903	TX
75235	32.8317	-96.8482	TX
75236	32.6851	-96.9353	TX
75237	32.6672	-96.8732	TX
75238	32.8786	-96.7076	TX
75240	32.9327	-96.7884	TX
75241	32.6654	-96.754	TX
75243	32.9117	-96.7356	TX
75246	32.7928	-96.7728	TX
75247	32.8138	-96.8795	TX
75248	32.9695	-96.7955	TX
75249	32.644	-96.9586	TX
75251	32.9186	-96.7728	TX
75252	32.998	-96.7893	TX
75253	32.6726	-96.6181	TX
75254	32.946	-96.801	TX
75261	32.8916	-97.0396	TX
75287	33.0004	-96.8411	TX
75401	33.1906	-96.117	TX
75402	33.0682	-96.0841	TX
75407	33.1525	-96.4844	TX
75409	33.3512	-96.5251	TX
75410	32.7921	-95.624	TX
75411	33.8489	-95.4525	TX
75412	33.8293	-95.1475	TX
75414	33.6237	-96.4316	TX
75415	33.4737	-95.7733	TX
75416	33.7206	-95.3735	TX
75417	33.4572	-95.1494	TX
75418	33.5559	-96.1994	TX
75420	33.1182	-95.7306	TX
75421	33.6186	-95.6737	TX
75422	33.1449	-95.9296	TX
75423	33.2821	-96.2005	TX
75424	33.2996	-96.3915	TX
75426	33.6413	-94.9863	TX
75428	33.2666	-95.9285	TX
75431	33.0848	-95.3667	TX
75432	33.3982	-95.593	TX
75433	33.1113	-95.7881	TX
75435	33.501	-95.3776	TX
75436	33.6643	-95.232	TX
75437	33.1975	-95.4572	TX
75438	33.5552	-96.0449	TX
75439	33.5933	-96.2815	TX
75440	32.8724	-95.743	TX
75442	33.1719	-96.3547	TX
75446	33.622	-95.9131	TX
75447	33.6828	-96.1727	TX
75448	33.3031	-95.7994	TX
75449	33.4053	-95.9397	TX
75450	33.467	-95.6138	TX
75451	32.9645	-95.1072	TX
75452	33.4106	-96.1897	TX
75453	33.0018	-95.94	TX
75454	33.2865	-96.5554	TX
75455	33.2153	-94.9508	TX
75457	33.2151	-95.2181	TX
75459	33.5393	-96.7034	TX
75460	33.5608	-95.5543	TX
75462	33.6761	-95.4776	TX
75468	33.5634	-95.3933	TX
75469	33.4041	-95.8033	TX
75470	33.6162	-95.793	TX
75471	33.0267	-95.4537	TX
75472	32.8861	-95.8739	TX
75473	33.7796	-95.5361	TX
75474	32.9177	-96.1025	TX
75476	33.7136	-96.131	TX
75477	33.5363	-95.7686	TX
75478	33.2035	-95.3434	TX
75479	33.6028	-96.3289	TX
75480	33.0101	-95.2151	TX
75481	33.3323	-95.3568	TX
75486	33.7737	-95.7132	TX
75487	33.3349	-94.9901	TX
75488	33.8071	-96.0049	TX
75490	33.4215	-96.3404	TX
75491	33.4965	-96.4335	TX
75492	33.566	-96.0058	TX
75493	33.1514	-95.0763	TX
75494	32.8766	-95.2559	TX
75495	33.4311	-96.5405	TX
75496	33.339	-96.0439	TX
75497	32.9206	-95.5304	TX
75501	33.3522	-94.186	TX
75503	33.5139	-94.1167	TX
75550	33.5253	-94.8949	TX
75551	33.0888	-94.1625	TX
75554	33.4881	-94.7959	TX
75555	32.9556	-94.1463	TX
75556	33.1346	-94.0676	TX
75558	33.1838	-94.8613	TX
75559	33.4738	-94.6262	TX
75560	33.1975	-94.3499	TX
75561	33.4764	-94.288	TX
75563	33.0068	-94.378	TX
75566	33.1957	-94.5385	TX
75567	33.3595	-94.3834	TX
75568	33.2077	-94.695	TX
75569	33.4447	-94.132	TX
75570	33.4799	-94.4588	TX
75571	33.2162	-94.779	TX
75572	33.2239	-94.1425	TX
75574	33.4833	-94.5741	TX
75599	33.4444	-94.0778	TX
75601	32.5087	-94.7237	TX
75602	32.4563	-94.6523	TX
75603	32.4088	-94.7122	TX
75604	32.5123	-94.827	TX
75605	32.5839	-94.722	TX
75630	32.8687	-94.5823	TX
75631	32.2655	-94.4516	TX
75633	32.1181	-94.2909	TX
75638	33.0425	-94.7386	TX
75639	32.2793	-94.1645	TX
75640	32.6999	-94.6695	TX
75643	32.0151	-94.2596	TX
75644	32.7237	-95.0201	TX
75645	32.6887	-94.8535	TX
75647	32.5499	-94.9566	TX
75650	32.5218	-94.5564	TX
75651	32.6688	-94.5248	TX
75652	32.2328	-94.7251	TX
75654	32.0808	-94.731	TX
75656	33.0336	-94.6	TX
75657	32.7873	-94.3143	TX
75661	32.6267	-94.1488	TX
75662	32.3774	-94.8652	TX
75667	31.9445	-94.8559	TX
75668	32.9421	-94.7249	TX
75669	32.0244	-94.5191	TX
75670	32.5689	-94.4234	TX
75672	32.4658	-94.3028	TX
75681	31.9165	-94.6294	TX
75683	32.8007	-94.7829	TX
75684	32.2692	-94.9431	TX
75686	32.9345	-94.9573	TX
75687	32.0891	-94.9422	TX
75689	32.1656	-94.9543	TX
75691	32.3211	-94.5592	TX
75692	32.4634	-94.1335	TX
75693	32.5341	-94.8661	TX
75701	32.3238	-95.298	TX
75702	32.3639	-95.3133	TX
75703	32.2417	-95.3282	TX
75704	32.4054	-95.4414	TX
75705	32.3563	-95.1016	TX
75706	32.461	-95.3101	TX
75708	32.4163	-95.2137	TX
75709	32.3151	-95.3897	TX
75750	32.2693	-95.0712	TX
75751	32.1278	-95.8882	TX
75752	32.232	-95.8039	TX
75754	32.4157	-95.6652	TX
75755	32.6267	-95.0888	TX
75756	32.3084	-95.5868	TX
75757	32.1194	-95.3613	TX
75760	31.7757	-94.8594	TX
75762	32.2149	-95.4141	TX
75763	32.0094	-95.5509	TX
75765	32.6661	-95.2424	TX
75766	31.9661	-95.3043	TX
75770	32.1382	-95.6503	TX
75771	32.5368	-95.4276	TX
75773	32.663	-95.4819	TX
75778	32.3172	-95.7006	TX
75783	32.8066	-95.4219	TX
75784	31.9037	-95.0196	TX
75785	31.7956	-95.1949	TX
75789	32.0761	-95.1116	TX
75790	32.5316	-95.6667	TX
75791	32.2236	-95.223	TX
75792	32.4703	-95.1111	TX
75798	32.3351	-95.2813	TX
75799	32.3154	-95.2532	TX
75801	31.7642	-95.5634	TX
75803	31.7906	-95.6947	TX
75831	31.4623	-96.0561	TX
75833	31.2742	-95.8655	TX
75838	31.4771	-96.2454	TX
75839	31.6247	-95.5287	TX
75840	31.8019	-96.1111	TX
75844	31.4982	-95.4184	TX
75845	31.0569	-95.0574	TX
75846	31.3756	-96.2213	TX
75847	31.3484	-95.1272	TX
75850	31.1332	-95.9097	TX
75851	31.1024	-95.5221	TX
75852	31.0133	-95.7524	TX
75853	31.9355	-95.7669	TX
75855	31.5685	-95.8788	TX
75856	31.1582	-95.1623	TX
75859	31.9064	-96.2693	TX
75860	31.6463	-96.2807	TX
75861	31.8851	-95.9191	TX
75862	30.9923	-95.3389	TX
75901	31.3293	-94.6813	TX
75904	31.3213	-94.8021	TX
75925	31.6378	-95.0767	TX
75926	31.2614	-94.9717	TX
75928	30.6815	-93.7584	TX
75929	31.2871	-94.1918	TX
75930	31.3313	-94.0112	TX
75931	31.0959	-93.9695	TX
75932	31.0026	-93.6358	TX
75933	30.5194	-93.8093	TX
75935	31.7586	-94.1978	TX
75936	30.9524	-94.4402	TX
75937	31.4434	-94.4164	TX
75938	30.9078	-94.4144	TX
75939	31.0239	-94.7708	TX
75941	31.1695	-94.7406	TX
75943	31.6641	-94.8814	TX
75946	31.8039	-94.5167	TX
75948	31.2796	-93.8038	TX
75949	31.2396	-94.5496	TX
75951	30.9505	-94.0747	TX
75954	31.9194	-94.0671	TX
75956	30.7131	-93.9989	TX
75959	31.4918	-93.879	TX
75960	30.9207	-94.9347	TX
75961	31.5826	-94.5074	TX
75962	31.6199	-94.6462	TX
75964	31.6251	-94.7487	TX
75965	31.7285	-94.6188	TX
75966	30.8421	-93.7597	TX
75968	31.2138	-93.9689	TX
75969	31.426	-94.8653	TX
75972	31.5157	-94.169	TX
75973	31.7021	-93.9594	TX
75974	31.9384	-94.2541	TX
